eligible_trips,recommendations_per_eligible_day,adoption,acceptance,incremental_share,item_price,margin_rate,monthly_cost,coupon_per_accepted_item,impressions,accepted_items,incremental_items,incremental_revenue,coupon_cost,net_monthly_contribution,break_even_incremental_share,capacity_policy,experience
100000,1.6313171827370447,0.1,0.2,0.4,3.0,0.15,5000.0,0.5,16313.171827370448,3262.63436547409,1305.053746189636,3915.161238568908,1631.317182737045,-6044.042996951709,4.51667540868957,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.1,0.2,0.4,3.0,0.25,5000.0,0.0,16313.171827370448,3262.63436547409,1305.053746189636,3915.161238568908,0.0,-4021.209690357773,2.0433385785470755,Confidence filtered,Reminders only
100000,1.6313171827370447,0.1,0.2,0.4,3.0,0.25,5000.0,0.5,16313.171827370448,3262.63436547409,1305.053746189636,3915.161238568908,1631.317182737045,-5652.526873094818,2.7100052452137424,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.1,0.2,0.4,3.0,0.35,5000.0,0.0,16313.171827370448,3262.63436547409,1305.053746189636,3915.161238568908,0.0,-3629.6935665008823,1.459527556105054,Confidence filtered,Reminders only
100000,1.6313171827370447,0.1,0.2,0.4,3.0,0.35,5000.0,0.5,16313.171827370448,3262.63436547409,1305.053746189636,3915.161238568908,1631.317182737045,-5261.0107492379275,1.9357180322955303,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.05,3.0,0.15,5000.0,0.0,40782.929568426116,2039.1464784213058,101.9573239210653,305.8719717631959,0.0,-4954.119204235521,5.448902876125536,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.05,3.0,0.15,5000.0,0.5,40782.929568426116,2039.1464784213058,101.9573239210653,305.8719717631959,1019.5732392106529,-5973.6924434461735,6.560013987236647,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.05,3.0,0.25,5000.0,0.0,40782.929568426116,2039.1464784213058,101.9573239210653,305.8719717631959,0.0,-4923.532007059201,3.2693417256753214,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.05,3.0,0.25,5000.0,0.5,40782.929568426116,2039.1464784213058,101.9573239210653,305.8719717631959,1019.5732392106529,-5943.1052462698535,3.936008392341988,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.05,3.0,0.35,5000.0,0.0,40782.929568426116,2039.1464784213058,101.9573239210653,305.8719717631959,0.0,-4892.944809882882,2.3352440897680866,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.05,3.0,0.35,5000.0,0.5,40782.929568426116,2039.1464784213058,101.9573239210653,305.8719717631959,1019.5732392106529,-5912.5180490935345,2.811434565958563,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.1,3.0,0.15,5000.0,0.0,40782.929568426116,2039.1464784213058,203.9146478421306,611.7439435263918,0.0,-4908.238408471041,5.448902876125536,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.1,3.0,0.15,5000.0,0.5,40782.929568426116,2039.1464784213058,203.9146478421306,611.7439435263918,1019.5732392106529,-5927.811647681694,6.560013987236647,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.1,3.0,0.25,5000.0,0.0,40782.929568426116,2039.1464784213058,203.9146478421306,611.7439435263918,0.0,-4847.064014118402,3.2693417256753214,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.1,3.0,0.25,5000.0,0.5,40782.929568426116,2039.1464784213058,203.9146478421306,611.7439435263918,1019.5732392106529,-5866.637253329055,3.936008392341988,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.1,3.0,0.35,5000.0,0.0,40782.929568426116,2039.1464784213058,203.9146478421306,611.7439435263918,0.0,-4785.889619765763,2.3352440897680866,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.1,3.0,0.35,5000.0,0.5,40782.929568426116,2039.1464784213058,203.9146478421306,611.7439435263918,1019.5732392106529,-5805.462858976416,2.811434565958563,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.2,3.0,0.15,5000.0,0.0,40782.929568426116,2039.1464784213058,407.8292956842612,1223.4878870527837,0.0,-4816.476816942082,5.448902876125536,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.2,3.0,0.15,5000.0,0.5,40782.929568426116,2039.1464784213058,407.8292956842612,1223.4878870527837,1019.5732392106529,-5836.050056152735,6.560013987236647,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.2,3.0,0.25,5000.0,0.0,40782.929568426116,2039.1464784213058,407.8292956842612,1223.4878870527837,0.0,-4694.128028236804,3.2693417256753214,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.2,3.0,0.25,5000.0,0.5,40782.929568426116,2039.1464784213058,407.8292956842612,1223.4878870527837,1019.5732392106529,-5713.701267447457,3.936008392341988,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.2,3.0,0.35,5000.0,0.0,40782.929568426116,2039.1464784213058,407.8292956842612,1223.4878870527837,0.0,-4571.7792395315255,2.3352440897680866,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.2,3.0,0.35,5000.0,0.5,40782.929568426116,2039.1464784213058,407.8292956842612,1223.4878870527837,1019.5732392106529,-5591.352478742178,2.811434565958563,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.4,3.0,0.15,5000.0,0.0,40782.929568426116,2039.1464784213058,815.6585913685224,2446.9757741055673,0.0,-4632.953633884164,5.448902876125536,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.4,3.0,0.15,5000.0,0.5,40782.929568426116,2039.1464784213058,815.6585913685224,2446.9757741055673,1019.5732392106529,-5652.526873094817,6.560013987236647,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.4,3.0,0.25,5000.0,0.0,40782.929568426116,2039.1464784213058,815.6585913685224,2446.9757741055673,0.0,-4388.256056473609,3.2693417256753214,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.4,3.0,0.25,5000.0,0.5,40782.929568426116,2039.1464784213058,815.6585913685224,2446.9757741055673,1019.5732392106529,-5407.8292956842615,3.936008392341988,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.05,0.4,3.0,0.35,5000.0,0.0,40782.929568426116,2039.1464784213058,815.6585913685224,2446.9757741055673,0.0,-4143.558479063051,2.3352440897680866,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.05,0.4,3.0,0.35,5000.0,0.5,40782.929568426116,2039.1464784213058,815.6585913685224,2446.9757741055673,1019.5732392106529,-5163.131718273704,2.811434565958563,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.05,3.0,0.15,5000.0,0.0,40782.929568426116,4078.2929568426116,203.9146478421306,611.7439435263918,0.0,-4908.238408471041,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.05,3.0,0.15,5000.0,0.5,40782.929568426116,4078.2929568426116,203.9146478421306,611.7439435263918,2039.1464784213058,-6947.384886892347,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.05,3.0,0.25,5000.0,0.0,40782.929568426116,4078.2929568426116,203.9146478421306,611.7439435263918,0.0,-4847.064014118402,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.05,3.0,0.25,5000.0,0.5,40782.929568426116,4078.2929568426116,203.9146478421306,611.7439435263918,2039.1464784213058,-6886.210492539708,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.05,3.0,0.35,5000.0,0.0,40782.929568426116,4078.2929568426116,203.9146478421306,611.7439435263918,0.0,-4785.889619765763,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.05,3.0,0.35,5000.0,0.5,40782.929568426116,4078.2929568426116,203.9146478421306,611.7439435263918,2039.1464784213058,-6825.036098187069,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.1,3.0,0.15,5000.0,0.0,40782.929568426116,4078.2929568426116,407.8292956842612,1223.4878870527837,0.0,-4816.476816942082,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.1,3.0,0.15,5000.0,0.5,40782.929568426116,4078.2929568426116,407.8292956842612,1223.4878870527837,2039.1464784213058,-6855.623295363388,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.1,3.0,0.25,5000.0,0.0,40782.929568426116,4078.2929568426116,407.8292956842612,1223.4878870527837,0.0,-4694.128028236804,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.1,3.0,0.25,5000.0,0.5,40782.929568426116,4078.2929568426116,407.8292956842612,1223.4878870527837,2039.1464784213058,-6733.27450665811,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.1,3.0,0.35,5000.0,0.0,40782.929568426116,4078.2929568426116,407.8292956842612,1223.4878870527837,0.0,-4571.7792395315255,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.1,3.0,0.35,5000.0,0.5,40782.929568426116,4078.2929568426116,407.8292956842612,1223.4878870527837,2039.1464784213058,-6610.925717952831,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.2,3.0,0.15,5000.0,0.0,40782.929568426116,4078.2929568426116,815.6585913685224,2446.9757741055673,0.0,-4632.953633884164,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.2,3.0,0.15,5000.0,0.5,40782.929568426116,4078.2929568426116,815.6585913685224,2446.9757741055673,2039.1464784213058,-6672.10011230547,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.2,3.0,0.25,5000.0,0.0,40782.929568426116,4078.2929568426116,815.6585913685224,2446.9757741055673,0.0,-4388.256056473609,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.2,3.0,0.25,5000.0,0.5,40782.929568426116,4078.2929568426116,815.6585913685224,2446.9757741055673,2039.1464784213058,-6427.402534894914,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.2,3.0,0.35,5000.0,0.0,40782.929568426116,4078.2929568426116,815.6585913685224,2446.9757741055673,0.0,-4143.558479063051,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.2,3.0,0.35,5000.0,0.5,40782.929568426116,4078.2929568426116,815.6585913685224,2446.9757741055673,2039.1464784213058,-6182.704957484357,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.4,3.0,0.15,5000.0,0.0,40782.929568426116,4078.2929568426116,1631.3171827370447,4893.951548211135,0.0,-4265.90726776833,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.4,3.0,0.15,5000.0,0.5,40782.929568426116,4078.2929568426116,1631.3171827370447,4893.951548211135,2039.1464784213058,-6305.053746189636,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.4,3.0,0.25,5000.0,0.0,40782.929568426116,4078.2929568426116,1631.3171827370447,4893.951548211135,0.0,-3776.5121129472163,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.4,3.0,0.25,5000.0,0.5,40782.929568426116,4078.2929568426116,1631.3171827370447,4893.951548211135,2039.1464784213058,-5815.658591368522,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.1,0.4,3.0,0.35,5000.0,0.0,40782.929568426116,4078.2929568426116,1631.3171827370447,4893.951548211135,0.0,-3287.116958126103,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.1,0.4,3.0,0.35,5000.0,0.5,40782.929568426116,4078.2929568426116,1631.3171827370447,4893.951548211135,2039.1464784213058,-5326.263436547409,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.05,3.0,0.15,5000.0,0.0,40782.929568426116,8156.585913685223,407.8292956842612,1223.4878870527837,0.0,-4816.476816942082,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.05,3.0,0.15,5000.0,0.5,40782.929568426116,8156.585913685223,407.8292956842612,1223.4878870527837,4078.2929568426116,-8894.769773784694,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.05,3.0,0.25,5000.0,0.0,40782.929568426116,8156.585913685223,407.8292956842612,1223.4878870527837,0.0,-4694.128028236804,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.05,3.0,0.25,5000.0,0.5,40782.929568426116,8156.585913685223,407.8292956842612,1223.4878870527837,4078.2929568426116,-8772.420985079416,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.05,3.0,0.35,5000.0,0.0,40782.929568426116,8156.585913685223,407.8292956842612,1223.4878870527837,0.0,-4571.7792395315255,0.5838110224420217,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.05,3.0,0.35,5000.0,0.5,40782.929568426116,8156.585913685223,407.8292956842612,1223.4878870527837,4078.2929568426116,-8650.072196374138,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.1,3.0,0.15,5000.0,0.0,40782.929568426116,8156.585913685223,815.6585913685224,2446.9757741055673,0.0,-4632.953633884164,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.1,3.0,0.15,5000.0,0.5,40782.929568426116,8156.585913685223,815.6585913685224,2446.9757741055673,4078.2929568426116,-8711.246590726776,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.1,3.0,0.25,5000.0,0.0,40782.929568426116,8156.585913685223,815.6585913685224,2446.9757741055673,0.0,-4388.256056473609,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.1,3.0,0.25,5000.0,0.5,40782.929568426116,8156.585913685223,815.6585913685224,2446.9757741055673,4078.2929568426116,-8466.54901331622,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.1,3.0,0.35,5000.0,0.0,40782.929568426116,8156.585913685223,815.6585913685224,2446.9757741055673,0.0,-4143.558479063051,0.5838110224420217,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.1,3.0,0.35,5000.0,0.5,40782.929568426116,8156.585913685223,815.6585913685224,2446.9757741055673,4078.2929568426116,-8221.851435905663,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.2,3.0,0.15,5000.0,0.0,40782.929568426116,8156.585913685223,1631.3171827370447,4893.951548211135,0.0,-4265.90726776833,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.2,3.0,0.15,5000.0,0.5,40782.929568426116,8156.585913685223,1631.3171827370447,4893.951548211135,4078.2929568426116,-8344.20022461094,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.2,3.0,0.25,5000.0,0.0,40782.929568426116,8156.585913685223,1631.3171827370447,4893.951548211135,0.0,-3776.5121129472163,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.2,3.0,0.25,5000.0,0.5,40782.929568426116,8156.585913685223,1631.3171827370447,4893.951548211135,4078.2929568426116,-7854.805069789828,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.2,3.0,0.35,5000.0,0.0,40782.929568426116,8156.585913685223,1631.3171827370447,4893.951548211135,0.0,-3287.116958126103,0.5838110224420217,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.2,3.0,0.35,5000.0,0.5,40782.929568426116,8156.585913685223,1631.3171827370447,4893.951548211135,4078.2929568426116,-7365.4099149687145,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.4,3.0,0.15,5000.0,0.0,40782.929568426116,8156.585913685223,3262.6343654740895,9787.90309642227,0.0,-3531.8145355366596,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.4,3.0,0.15,5000.0,0.5,40782.929568426116,8156.585913685223,3262.6343654740895,9787.90309642227,4078.2929568426116,-7610.107492379271,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.4,3.0,0.25,5000.0,0.0,40782.929568426116,8156.585913685223,3262.6343654740895,9787.90309642227,0.0,-2553.0242258944327,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.4,3.0,0.25,5000.0,0.5,40782.929568426116,8156.585913685223,3262.6343654740895,9787.90309642227,4078.2929568426116,-6631.317182737044,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.25,0.2,0.4,3.0,0.35,5000.0,0.0,40782.929568426116,8156.585913685223,3262.6343654740895,9787.90309642227,0.0,-1574.2339162522057,0.5838110224420217,Confidence filtered,Reminders only
100000,1.6313171827370447,0.25,0.2,0.4,3.0,0.35,5000.0,0.5,40782.929568426116,8156.585913685223,3262.6343654740895,9787.90309642227,4078.2929568426116,-5652.526873094817,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.05,3.0,0.15,5000.0,0.0,81565.85913685223,4078.2929568426116,203.9146478421306,611.7439435263918,0.0,-4908.238408471041,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.05,3.0,0.15,5000.0,0.5,81565.85913685223,4078.2929568426116,203.9146478421306,611.7439435263918,2039.1464784213058,-6947.384886892347,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.05,3.0,0.25,5000.0,0.0,81565.85913685223,4078.2929568426116,203.9146478421306,611.7439435263918,0.0,-4847.064014118402,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.05,3.0,0.25,5000.0,0.5,81565.85913685223,4078.2929568426116,203.9146478421306,611.7439435263918,2039.1464784213058,-6886.210492539708,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.05,3.0,0.35,5000.0,0.0,81565.85913685223,4078.2929568426116,203.9146478421306,611.7439435263918,0.0,-4785.889619765763,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.05,3.0,0.35,5000.0,0.5,81565.85913685223,4078.2929568426116,203.9146478421306,611.7439435263918,2039.1464784213058,-6825.036098187069,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.1,3.0,0.15,5000.0,0.0,81565.85913685223,4078.2929568426116,407.8292956842612,1223.4878870527837,0.0,-4816.476816942082,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.1,3.0,0.15,5000.0,0.5,81565.85913685223,4078.2929568426116,407.8292956842612,1223.4878870527837,2039.1464784213058,-6855.623295363388,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.1,3.0,0.25,5000.0,0.0,81565.85913685223,4078.2929568426116,407.8292956842612,1223.4878870527837,0.0,-4694.128028236804,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.1,3.0,0.25,5000.0,0.5,81565.85913685223,4078.2929568426116,407.8292956842612,1223.4878870527837,2039.1464784213058,-6733.27450665811,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.1,3.0,0.35,5000.0,0.0,81565.85913685223,4078.2929568426116,407.8292956842612,1223.4878870527837,0.0,-4571.7792395315255,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.1,3.0,0.35,5000.0,0.5,81565.85913685223,4078.2929568426116,407.8292956842612,1223.4878870527837,2039.1464784213058,-6610.925717952831,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.2,3.0,0.15,5000.0,0.0,81565.85913685223,4078.2929568426116,815.6585913685224,2446.9757741055673,0.0,-4632.953633884164,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.2,3.0,0.15,5000.0,0.5,81565.85913685223,4078.2929568426116,815.6585913685224,2446.9757741055673,2039.1464784213058,-6672.10011230547,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.2,3.0,0.25,5000.0,0.0,81565.85913685223,4078.2929568426116,815.6585913685224,2446.9757741055673,0.0,-4388.256056473609,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.2,3.0,0.25,5000.0,0.5,81565.85913685223,4078.2929568426116,815.6585913685224,2446.9757741055673,2039.1464784213058,-6427.402534894914,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.2,3.0,0.35,5000.0,0.0,81565.85913685223,4078.2929568426116,815.6585913685224,2446.9757741055673,0.0,-4143.558479063051,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.2,3.0,0.35,5000.0,0.5,81565.85913685223,4078.2929568426116,815.6585913685224,2446.9757741055673,2039.1464784213058,-6182.704957484357,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.4,3.0,0.15,5000.0,0.0,81565.85913685223,4078.2929568426116,1631.3171827370447,4893.951548211135,0.0,-4265.90726776833,2.724451438062768,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.4,3.0,0.15,5000.0,0.5,81565.85913685223,4078.2929568426116,1631.3171827370447,4893.951548211135,2039.1464784213058,-6305.053746189636,3.8355625491738787,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.4,3.0,0.25,5000.0,0.0,81565.85913685223,4078.2929568426116,1631.3171827370447,4893.951548211135,0.0,-3776.5121129472163,1.6346708628376607,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.4,3.0,0.25,5000.0,0.5,81565.85913685223,4078.2929568426116,1631.3171827370447,4893.951548211135,2039.1464784213058,-5815.658591368522,2.3013375295043272,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.05,0.4,3.0,0.35,5000.0,0.0,81565.85913685223,4078.2929568426116,1631.3171827370447,4893.951548211135,0.0,-3287.116958126103,1.1676220448840433,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.05,0.4,3.0,0.35,5000.0,0.5,81565.85913685223,4078.2929568426116,1631.3171827370447,4893.951548211135,2039.1464784213058,-5326.263436547409,1.6438125210745196,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.05,3.0,0.15,5000.0,0.0,81565.85913685223,8156.585913685223,407.8292956842612,1223.4878870527837,0.0,-4816.476816942082,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.05,3.0,0.15,5000.0,0.5,81565.85913685223,8156.585913685223,407.8292956842612,1223.4878870527837,4078.2929568426116,-8894.769773784694,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.05,3.0,0.25,5000.0,0.0,81565.85913685223,8156.585913685223,407.8292956842612,1223.4878870527837,0.0,-4694.128028236804,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.05,3.0,0.25,5000.0,0.5,81565.85913685223,8156.585913685223,407.8292956842612,1223.4878870527837,4078.2929568426116,-8772.420985079416,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.05,3.0,0.35,5000.0,0.0,81565.85913685223,8156.585913685223,407.8292956842612,1223.4878870527837,0.0,-4571.7792395315255,0.5838110224420217,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.05,3.0,0.35,5000.0,0.5,81565.85913685223,8156.585913685223,407.8292956842612,1223.4878870527837,4078.2929568426116,-8650.072196374138,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.1,3.0,0.15,5000.0,0.0,81565.85913685223,8156.585913685223,815.6585913685224,2446.9757741055673,0.0,-4632.953633884164,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.1,3.0,0.15,5000.0,0.5,81565.85913685223,8156.585913685223,815.6585913685224,2446.9757741055673,4078.2929568426116,-8711.246590726776,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.1,3.0,0.25,5000.0,0.0,81565.85913685223,8156.585913685223,815.6585913685224,2446.9757741055673,0.0,-4388.256056473609,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.1,3.0,0.25,5000.0,0.5,81565.85913685223,8156.585913685223,815.6585913685224,2446.9757741055673,4078.2929568426116,-8466.54901331622,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.1,3.0,0.35,5000.0,0.0,81565.85913685223,8156.585913685223,815.6585913685224,2446.9757741055673,0.0,-4143.558479063051,0.5838110224420217,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.1,3.0,0.35,5000.0,0.5,81565.85913685223,8156.585913685223,815.6585913685224,2446.9757741055673,4078.2929568426116,-8221.851435905663,1.060001498632498,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.2,3.0,0.15,5000.0,0.0,81565.85913685223,8156.585913685223,1631.3171827370447,4893.951548211135,0.0,-4265.90726776833,1.362225719031384,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.2,3.0,0.15,5000.0,0.5,81565.85913685223,8156.585913685223,1631.3171827370447,4893.951548211135,4078.2929568426116,-8344.20022461094,2.473336830142495,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.2,3.0,0.25,5000.0,0.0,81565.85913685223,8156.585913685223,1631.3171827370447,4893.951548211135,0.0,-3776.5121129472163,0.8173354314188304,Confidence filtered,Reminders only
100000,1.6313171827370447,0.5,0.1,0.2,3.0,0.25,5000.0,0.5,81565.85913685223,8156.585913685223,1631.3171827370447,4893.951548211135,4078.2929568426116,-7854.805069789828,1.484002098085497,Confidence filtered,Reminders plus $0.50 coupon
100000,1.6313171827370447,0.5,0.1,0.2,3.0,0.35,5000.0,0.0,81565.85913685223,8156.585913685223,1631.3171827370447,4893.951548211135,0.0,-3287.116958126103,0.5838110224420217,Confidence filtered,Reminders only
