household_id,date,split,eligible,candidates,basket_items,candidate_actual_items
2204,2017-07-12,train,1,120,9,4
2204,2017-07-19,train,1,120,12,7
2204,2017-08-13,train,1,120,6,2
2204,2017-09-01,train,1,120,25,6
2204,2017-10-08,validation,1,120,8,4
2204,2017-10-17,validation,1,120,3,1
2204,2017-10-19,validation,1,120,7,3
2204,2017-10-24,validation,1,120,13,4
2204,2017-10-31,validation,1,120,6,4
2204,2017-11-02,test,1,120,10,1
2204,2017-11-06,test,1,120,8,3
2204,2017-11-24,test,1,120,31,10
2204,2017-12-05,test,1,120,6,5
2204,2017-12-18,test,1,120,7,1
2204,2017-12-26,test,1,120,8,1
2204,2017-12-31,test,1,120,13,3
2206,2017-06-08,train,1,46,2,1
2206,2017-07-24,train,1,38,2,2
2206,2017-09-03,train,1,26,9,3
2206,2017-11-02,test,1,32,3,0
2206,2017-11-08,test,1,35,12,1
2206,2017-11-14,test,1,46,6,3
2206,2017-12-01,test,1,40,2,0
2208,2017-04-08,train,1,120,10,1
2208,2017-04-14,train,1,120,23,3
2208,2017-05-02,train,1,120,2,0
2208,2017-05-12,train,1,120,12,5
2208,2017-05-26,train,1,120,11,3
2208,2017-06-15,train,1,120,7,3
2208,2017-06-26,train,1,120,2,1
2208,2017-07-12,train,1,120,5,2
2208,2017-07-28,train,1,120,9,3
2208,2017-08-14,train,1,120,12,2
2208,2017-08-31,train,1,120,7,4
2208,2017-10-14,validation,1,120,16,3
2208,2017-10-15,validation,1,120,17,6
2208,2017-10-17,validation,1,120,6,1
2208,2017-10-21,validation,1,120,1,0
2208,2017-11-13,test,1,120,5,2
2208,2017-11-15,test,1,120,1,0
2208,2017-11-27,test,1,120,1,0
2208,2017-11-28,test,1,120,2,0
2208,2017-12-01,test,1,120,1,1
2208,2017-12-12,test,1,120,11,5
2208,2017-12-24,test,1,120,9,1
221,2017-04-06,train,1,107,8,3
221,2017-05-02,train,1,120,22,2
221,2017-05-30,train,1,120,11,5
221,2017-06-26,train,1,120,23,7
221,2017-07-17,train,1,120,32,7
221,2017-08-04,train,1,120,21,6
221,2017-08-24,train,1,120,12,4
221,2017-09-03,train,1,120,11,5
221,2017-09-22,train,1,120,16,6
221,2017-10-10,validation,1,120,29,9
221,2017-10-23,validation,1,120,29,9
221,2017-10-31,validation,1,120,21,5
221,2017-11-10,test,1,120,10,3
221,2017-11-15,test,1,120,11,4
221,2017-11-22,test,1,120,4,2
221,2017-11-28,test,1,120,22,10
221,2017-12-05,test,1,120,22,7
221,2017-12-17,test,1,120,16,9
221,2017-12-26,test,1,120,28,13
221,2017-12-29,test,1,120,24,7
2211,2017-04-11,train,1,84,2,1
2211,2017-04-25,train,1,95,1,0
2211,2017-05-21,train,1,111,5,1
2211,2017-06-20,train,1,120,13,8
2211,2017-07-12,train,1,120,4,3
2211,2017-08-16,train,1,120,15,10
2211,2017-09-19,train,1,120,7,4
2211,2017-10-11,validation,1,116,12,7
2211,2017-10-25,validation,1,119,10,5
2211,2017-11-07,test,1,110,20,7
2211,2017-11-18,test,1,119,14,0
2211,2017-11-21,test,1,120,2,2
2211,2017-12-01,test,1,120,9,4
2211,2017-12-05,test,1,120,2,0
2211,2017-12-14,test,1,120,3,1
2211,2017-12-17,test,1,120,22,11
2211,2017-12-31,test,1,120,39,2
2215,2017-04-11,train,1,73,4,1
2215,2017-04-18,train,1,81,7,1
2215,2017-04-29,train,1,92,4,0
2215,2017-05-22,train,1,104,5,2
2215,2017-06-01,train,1,113,9,4
2215,2017-06-10,train,1,120,7,2
2215,2017-06-17,train,1,120,2,1
2215,2017-06-29,train,1,120,6,3
2215,2017-07-06,train,1,120,6,4
2215,2017-07-15,train,1,120,2,2
2215,2017-07-27,train,1,120,11,8
2215,2017-08-06,train,1,120,6,2
2215,2017-08-31,train,1,120,3,0
2215,2017-09-14,train,1,120,8,7
2215,2017-10-05,validation,1,120,7,5
2215,2017-10-10,validation,1,120,5,2
2215,2017-10-17,validation,1,120,6,4
2215,2017-10-20,validation,1,120,7,5
2215,2017-10-28,validation,1,120,7,4
2215,2017-10-30,validation,1,120,10,5
2215,2017-11-04,test,1,120,9,5
2215,2017-11-06,test,1,120,4,2
2215,2017-11-11,test,1,120,5,5
2215,2017-11-17,test,1,120,8,6
2215,2017-11-21,test,1,120,9,6
2215,2017-11-29,test,1,120,4,2
2215,2017-12-02,test,1,120,7,3
2215,2017-12-17,test,1,120,4,2
2215,2017-12-20,test,1,120,3,2
2217,2017-04-09,train,1,120,1,0
2217,2017-04-30,train,1,120,19,2
2217,2017-05-18,train,1,120,1,0
2217,2017-05-26,train,1,120,9,0
2217,2017-06-02,train,1,120,8,0
2217,2017-06-18,train,1,120,18,1
2217,2017-06-25,train,1,120,4,0
2217,2017-07-14,train,1,120,23,2
2217,2017-08-01,train,1,120,2,1
2217,2017-08-11,train,1,120,7,1
2217,2017-08-22,train,1,120,1,0
2217,2017-08-30,train,1,120,3,1
2217,2017-09-17,train,1,120,17,6
2217,2017-09-25,train,1,120,8,4
2217,2017-10-02,validation,1,120,4,1
2217,2017-10-05,validation,1,120,6,0
2217,2017-10-06,validation,1,120,17,4
2217,2017-10-08,validation,1,120,4,0
2217,2017-10-10,validation,1,120,15,3
2217,2017-10-16,validation,1,120,4,1
2217,2017-10-18,validation,1,120,4,0
2217,2017-10-25,validation,1,120,12,4
2217,2017-11-01,test,1,120,11,3
2217,2017-11-02,test,1,120,3,0
2217,2017-11-03,test,1,120,6,0
2217,2017-11-06,test,1,120,6,2
2217,2017-11-10,test,1,120,25,5
2217,2017-11-12,test,1,120,3,1
2217,2017-11-25,test,1,120,4,1
2217,2017-12-04,test,1,120,3,2
2217,2017-12-05,test,1,120,17,4
2217,2017-12-06,test,1,120,14,3
2217,2017-12-10,test,1,120,4,3
2217,2017-12-14,test,1,120,3,1
2217,2017-12-16,test,1,120,7,1
2217,2017-12-23,test,1,120,3,0
2217,2017-12-26,test,1,120,13,5
2218,2017-06-21,train,0,67,39,4
2218,2017-09-30,train,1,90,37,7
2218,2017-11-14,test,1,88,5,1
2218,2017-12-26,test,1,46,22,2
2218,2017-12-27,test,1,66,26,0
222,2017-04-12,train,1,120,37,19
222,2017-05-09,train,1,120,1,0
222,2017-05-28,train,1,120,6,2
222,2017-07-19,train,1,120,11,8
222,2017-08-02,train,1,120,4,1
222,2017-08-29,train,1,120,20,15
222,2017-09-05,train,1,120,1,0
222,2017-10-15,validation,1,120,44,25
222,2017-10-27,validation,1,120,34,24
222,2017-11-04,test,1,120,6,5
222,2017-11-11,test,1,120,40,21
222,2017-12-08,test,1,120,35,23
222,2017-12-15,test,1,120,3,2
222,2017-12-16,test,1,120,13,8
222,2017-12-17,test,1,120,2,1
222,2017-12-23,test,1,120,2,2
222,2017-12-28,test,1,120,42,29
2223,2017-04-03,train,1,8,3,2
2223,2017-09-28,train,0,6,1,0
2223,2017-10-04,validation,1,12,1,0
2223,2017-10-13,validation,1,13,2,0
2223,2017-10-31,validation,1,15,1,0
2223,2017-11-14,test,1,14,6,0
2223,2017-11-17,test,1,20,2,0
2223,2017-11-22,test,1,22,3,0
2223,2017-11-25,test,1,25,7,0
2223,2017-12-06,test,1,32,4,0
2223,2017-12-27,test,1,36,2,0
2227,2017-04-21,train,1,120,8,1
2227,2017-04-27,train,1,120,18,5
2227,2017-05-01,train,1,120,10,6
2227,2017-05-11,train,1,120,4,1
2227,2017-05-26,train,1,120,1,0
2227,2017-05-29,train,1,120,2,0
2227,2017-06-11,train,1,120,14,9
2227,2017-06-19,train,1,120,6,1
2227,2017-07-01,train,1,120,31,11
2227,2017-07-08,train,1,120,16,2
2227,2017-07-15,train,1,120,2,0
2227,2017-07-22,train,1,120,13,5
2227,2017-07-30,train,1,120,6,2
2227,2017-08-03,train,1,120,5,2
2227,2017-08-20,train,1,120,13,3
2227,2017-08-30,train,1,120,7,3
2227,2017-09-04,train,1,120,3,1
2227,2017-09-16,train,1,120,6,2
2227,2017-10-03,validation,1,120,6,3
2227,2017-10-07,validation,1,120,28,12
2227,2017-10-15,validation,1,120,16,9
2227,2017-10-22,validation,1,120,20,9
2227,2017-10-27,validation,1,120,16,6
2227,2017-11-02,test,1,120,7,4
2227,2017-11-04,test,1,120,21,9
2227,2017-11-22,test,1,120,36,14
2227,2017-11-28,test,1,120,5,2
2227,2017-11-30,test,1,120,1,0
2227,2017-12-05,test,1,120,3,1
2227,2017-12-24,test,1,120,1,0
2229,2017-04-16,train,0,6,1,0
2229,2017-07-11,train,1,16,7,0
2229,2017-08-16,train,1,50,10,5
2229,2017-10-03,validation,1,78,9,2
2229,2017-10-08,validation,1,82,15,0
2229,2017-10-11,validation,1,97,11,4
2229,2017-10-18,validation,1,103,40,11
2229,2017-10-24,validation,1,120,25,6
2229,2017-10-28,validation,1,120,2,0
2229,2017-10-30,validation,1,120,44,12
2229,2017-11-07,test,1,120,2,0
2229,2017-11-11,test,1,120,25,5
2229,2017-11-16,test,1,120,15,4
2229,2017-11-21,test,1,120,48,9
2229,2017-11-24,test,1,120,1,0
2229,2017-11-25,test,1,120,14,0
2229,2017-12-01,test,1,120,21,13
2229,2017-12-03,test,1,120,6,1
2229,2017-12-06,test,1,120,18,0
2229,2017-12-09,test,1,120,6,2
2229,2017-12-12,test,1,120,5,2
2229,2017-12-13,test,1,120,9,0
2229,2017-12-19,test,1,120,42,9
2229,2017-12-23,test,1,120,5,2
2229,2017-12-28,test,1,120,19,5
2230,2017-05-04,train,0,56,5,0
2230,2017-06-10,train,1,81,1,0
2230,2017-10-02,validation,1,70,41,7
2230,2017-10-22,validation,1,84,7,2
2230,2017-10-28,validation,1,89,3,0
2230,2017-11-06,test,1,87,30,7
2230,2017-11-09,test,1,110,4,2
2230,2017-11-11,test,1,112,1,0
2230,2017-11-15,test,1,113,5,1
2230,2017-11-30,test,1,111,13,7
2230,2017-12-11,test,1,103,3,0
2231,2017-04-14,train,1,80,37,6
2231,2017-05-31,train,1,120,24,6
2231,2017-07-10,train,1,120,13,2
2231,2017-08-15,train,1,120,6,3
2231,2017-09-29,train,1,120,52,8
2231,2017-10-09,validation,1,120,4,1
2231,2017-10-12,validation,1,120,1,0
2231,2017-10-22,validation,1,120,23,4
2231,2017-11-05,test,1,120,17,8
2231,2017-11-10,test,1,120,3,0
2231,2017-11-29,test,1,120,1,0
2231,2017-12-02,test,1,120,42,11
2231,2017-12-18,test,1,120,7,1
2231,2017-12-19,test,1,120,7,0
2232,2017-04-01,train,0,62,16,8
2232,2017-04-30,train,1,90,5,1
2232,2017-07-28,train,1,99,3,2
2232,2017-08-23,train,1,87,2,1
2232,2017-10-01,validation,1,69,1,0
2232,2017-11-13,test,1,45,2,0
2232,2017-11-19,test,1,47,1,0
2232,2017-12-19,test,1,48,18,1
2240,2017-05-14,train,1,120,4,3
2240,2017-05-30,train,1,120,67,14
2240,2017-06-09,train,1,120,14,5
2240,2017-06-28,train,1,120,2,1
2240,2017-07-08,train,1,120,6,3
2240,2017-07-18,train,1,120,3,1
2240,2017-07-23,train,1,120,13,6
2240,2017-08-17,train,1,120,7,2
2240,2017-08-31,train,1,120,1,1
2240,2017-09-11,train,1,120,17,4
2240,2017-09-23,train,1,120,2,0
2240,2017-10-01,validation,1,120,1,1
2240,2017-10-05,validation,1,120,33,18
2240,2017-10-11,validation,1,120,11,6
2240,2017-10-14,validation,1,120,2,0
2240,2017-10-17,validation,1,120,11,4
2240,2017-10-21,validation,1,120,5,4
2240,2017-11-02,test,1,120,2,2
2240,2017-11-04,test,1,120,2,1
2240,2017-11-11,test,1,120,5,5
2240,2017-11-16,test,1,120,48,16
2240,2017-11-17,test,1,120,1,0
2240,2017-11-21,test,1,120,11,3
2240,2017-11-23,test,1,120,5,1
2240,2017-11-25,test,1,120,6,2
2240,2017-11-26,test,1,120,5,3
2240,2017-12-03,test,1,120,8,6
2240,2017-12-04,test,1,120,1,0
2240,2017-12-11,test,1,120,6,0
2240,2017-12-12,test,1,120,11,4
2240,2017-12-17,test,1,120,9,7
2240,2017-12-23,test,1,120,7,2
2240,2017-12-26,test,1,120,2,1
2241,2017-04-23,train,1,120,2,1
2241,2017-05-03,train,1,120,23,5
2241,2017-05-17,train,1,120,1,1
2241,2017-06-06,train,1,120,1,0
2241,2017-07-03,train,1,120,7,4
2241,2017-07-10,train,1,120,34,8
2241,2017-08-06,train,1,120,18,7
2241,2017-09-26,train,1,120,2,0
2241,2017-10-12,validation,1,120,3,2
2241,2017-10-21,validation,1,120,20,3
2241,2017-11-17,test,1,114,2,2
2241,2017-11-23,test,1,114,5,0
2241,2017-12-05,test,1,105,6,2
2241,2017-12-09,test,1,109,3,3
2241,2017-12-14,test,1,109,5,4
2241,2017-12-17,test,1,108,2,0
2241,2017-12-22,test,1,109,5,0
2241,2017-12-26,test,1,114,3,2
2242,2017-05-18,train,0,14,37,0
2242,2017-06-18,train,1,85,1,0
2242,2017-07-21,train,1,119,8,0
2242,2017-08-16,train,1,119,9,2
2242,2017-11-05,test,1,120,1,1
2242,2017-12-06,test,1,88,1,0
2242,2017-12-11,test,1,83,1,0
2242,2017-12-13,test,1,84,2,1
2242,2017-12-16,test,1,84,5,1
2242,2017-12-19,test,1,88,1,1
2242,2017-12-24,test,1,62,9,0
2243,2017-04-13,train,1,106,36,25
2243,2017-07-04,train,1,120,57,32
2243,2017-07-30,train,1,120,13,5
2243,2017-08-15,train,1,120,3,0
2243,2017-09-04,train,1,120,9,3
2243,2017-10-13,validation,1,120,50,28
2243,2017-11-01,test,1,120,7,1
2243,2017-11-02,test,1,120,2,0
2243,2017-11-07,test,1,120,60,37
2243,2017-11-18,test,1,120,4,2
2243,2017-11-22,test,1,120,5,1
2243,2017-12-09,test,1,120,10,4
2243,2017-12-16,test,1,120,3,1
2243,2017-12-18,test,1,120,59,33
2248,2017-04-13,train,1,51,1,0
2248,2017-07-19,train,1,109,44,4
2248,2017-11-01,test,1,50,3,0
2248,2017-11-12,test,1,53,11,2
2248,2017-11-23,test,1,62,5,1
2248,2017-11-25,test,1,60,1,0
2248,2017-12-07,test,1,61,2,0
2248,2017-12-09,test,1,63,1,0
2250,2017-04-07,train,1,106,16,8
2250,2017-05-19,train,1,120,24,6
2250,2017-06-02,train,1,120,19,9
2250,2017-07-14,train,1,120,18,3
2250,2017-08-31,train,1,120,17,3
2250,2017-10-03,validation,1,120,14,7
2250,2017-10-12,validation,1,120,3,1
2250,2017-10-20,validation,1,120,28,10
2250,2017-10-27,validation,1,120,9,3
2250,2017-11-17,test,1,120,22,6
2251,2017-05-21,train,0,46,53,6
2251,2017-10-17,validation,1,114,56,15
2251,2017-10-20,validation,1,120,14,0
2251,2017-10-26,validation,1,120,13,1
2251,2017-11-05,test,1,120,51,19
2251,2017-11-15,test,1,120,3,0
2251,2017-12-19,test,1,120,39,1
2251,2017-12-23,test,1,120,25,2
2254,2017-04-16,train,1,65,8,0
2254,2017-05-11,train,1,74,1,0
2254,2017-05-21,train,1,84,1,0
2254,2017-06-04,train,1,90,2,0
2254,2017-06-27,train,1,99,5,1
2254,2017-07-11,train,1,101,1,1
2254,2017-07-29,train,1,108,6,1
2254,2017-08-14,train,1,99,5,1
2254,2017-09-09,train,1,86,13,3
2254,2017-09-18,train,1,106,3,0
2254,2017-10-04,validation,1,102,5,3
2254,2017-10-10,validation,1,97,1,1
2254,2017-10-12,validation,1,97,2,0
2257,2017-04-03,train,0,3,2,2
2257,2017-05-08,train,1,8,1,1
2257,2017-06-09,train,1,9,2,2
2257,2017-07-04,train,1,9,2,2
2257,2017-08-11,train,1,10,4,1
2257,2017-09-24,train,1,13,1,1
2257,2017-10-11,validation,1,13,3,3
2257,2017-10-22,validation,1,11,2,2
2257,2017-10-30,validation,1,9,1,1
2257,2017-11-03,test,1,9,3,2
2257,2017-11-11,test,1,10,1,1
2257,2017-11-16,test,1,10,5,0
2257,2017-11-27,test,1,15,2,2
2257,2017-12-09,test,1,14,5,4
2257,2017-12-18,test,1,15,3,2
2263,2017-04-08,train,1,120,6,0
2263,2017-05-21,train,1,120,4,3
2263,2017-06-01,train,1,120,7,2
2263,2017-06-09,train,1,120,13,1
2263,2017-06-13,train,1,120,16,7
2263,2017-06-18,train,1,120,2,0
2263,2017-06-21,train,1,120,12,5
2263,2017-06-27,train,1,120,20,6
2263,2017-07-06,train,1,120,12,1
2263,2017-07-10,train,1,120,11,5
2263,2017-07-22,train,1,120,2,1
2263,2017-08-02,train,1,120,12,4
2263,2017-08-14,train,1,120,28,14
2263,2017-08-23,train,1,120,2,1
2263,2017-08-30,train,1,120,2,0
2263,2017-09-06,train,1,120,4,0
2263,2017-09-14,train,1,120,11,7
2263,2017-09-27,train,1,120,9,6
2263,2017-10-01,validation,1,120,24,8
2263,2017-10-03,validation,1,120,1,0
2263,2017-10-04,validation,1,120,9,5
2263,2017-10-08,validation,1,120,47,13
2263,2017-10-11,validation,1,120,24,7
2263,2017-10-13,validation,1,120,6,3
2263,2017-10-15,validation,1,120,22,9
2263,2017-10-17,validation,1,120,9,4
2263,2017-10-24,validation,1,120,9,2
2263,2017-10-25,validation,1,120,5,3
2263,2017-10-26,validation,1,120,3,2
2263,2017-11-01,test,1,120,12,5
2263,2017-11-04,test,1,120,4,1
2263,2017-11-05,test,1,120,6,2
2263,2017-11-06,test,1,120,5,3
2263,2017-11-08,test,1,120,21,12
2263,2017-11-14,test,1,120,3,2
2263,2017-11-16,test,1,120,6,6
2263,2017-11-19,test,1,120,6,1
2263,2017-11-27,test,1,120,9,4
2263,2017-11-29,test,1,120,6,4
2263,2017-12-07,test,1,120,14,4
2263,2017-12-11,test,1,120,8,2
2263,2017-12-14,test,1,120,1,0
2263,2017-12-24,test,1,120,10,5
2263,2017-12-29,test,1,120,4,2
2267,2017-05-10,train,0,31,18,1
2267,2017-06-05,train,1,58,2,0
2267,2017-07-20,train,1,67,16,4
2267,2017-10-02,validation,1,93,10,1
2267,2017-10-09,validation,1,102,45,10
2267,2017-10-25,validation,1,120,13,7
2267,2017-10-27,validation,1,120,7,1
2267,2017-10-28,validation,1,120,13,1
2267,2017-11-01,test,1,120,25,14
2267,2017-11-10,test,1,120,26,14
2267,2017-11-15,test,1,120,26,9
2267,2017-11-22,test,1,120,3,0
2267,2017-11-30,test,1,120,1,0
2267,2017-12-06,test,1,120,4,1
2267,2017-12-07,test,1,120,24,11
2267,2017-12-14,test,1,120,9,5
2267,2017-12-23,test,1,120,20,10
2267,2017-12-27,test,1,120,6,1
2270,2017-04-13,train,1,120,30,4
2270,2017-04-26,train,1,120,14,2
2270,2017-05-06,train,1,120,1,0
2270,2017-05-17,train,1,120,2,0
2270,2017-05-26,train,1,120,11,3
2270,2017-06-02,train,1,120,13,5
2270,2017-06-08,train,1,120,5,1
2270,2017-06-13,train,1,120,2,0
2270,2017-06-20,train,1,120,12,5
2270,2017-06-29,train,1,120,11,2
2270,2017-07-03,train,1,120,2,1
2270,2017-07-09,train,1,120,3,1
2270,2017-07-19,train,1,120,23,4
2270,2017-07-27,train,1,120,9,1
2270,2017-07-30,train,1,120,12,2
2270,2017-08-12,train,1,120,41,10
2270,2017-08-19,train,1,120,8,2
2270,2017-08-30,train,1,120,5,0
2270,2017-09-05,train,1,120,10,1
2270,2017-09-10,train,1,120,1,0
2270,2017-09-19,train,1,120,8,5
2270,2017-10-02,validation,1,120,17,2
2270,2017-10-11,validation,1,120,7,2
2270,2017-10-15,validation,1,120,3,1
2270,2017-10-17,validation,1,120,15,7
2270,2017-10-25,validation,1,120,10,5
2270,2017-10-28,validation,1,120,11,5
2270,2017-10-29,validation,1,120,14,5
2270,2017-11-04,test,1,120,11,4
2270,2017-11-06,test,1,120,8,2
2270,2017-11-07,test,1,120,15,6
2270,2017-11-09,test,1,120,6,3
2270,2017-11-15,test,1,120,20,10
2270,2017-11-18,test,1,120,15,4
2270,2017-11-20,test,1,120,1,0
2270,2017-11-27,test,1,120,1,1
2270,2017-11-29,test,1,120,30,8
2270,2017-11-30,test,1,120,7,2
2270,2017-12-07,test,1,120,25,7
2270,2017-12-08,test,1,120,4,1
2270,2017-12-09,test,1,120,2,1
2270,2017-12-11,test,1,120,7,5
2270,2017-12-13,test,1,120,18,5
2270,2017-12-15,test,1,120,1,0
2270,2017-12-18,test,1,120,16,6
2270,2017-12-22,test,1,120,5,1
2270,2017-12-23,test,1,120,15,7
2270,2017-12-24,test,1,120,6,2
2270,2017-12-30,test,1,120,20,5
2276,2017-06-07,train,1,116,8,2
2276,2017-09-05,train,1,87,1,0
2276,2017-09-25,train,1,83,38,6
2276,2017-10-27,validation,1,86,10,3
2276,2017-11-22,test,1,88,15,4
2276,2017-12-05,test,1,91,26,0
2276,2017-12-19,test,1,109,27,2
2277,2017-04-23,train,1,120,1,1
2277,2017-05-04,train,1,120,27,15
2277,2017-05-17,train,1,120,14,8
2277,2017-05-26,train,1,120,1,0
2277,2017-06-06,train,1,120,7,2
2277,2017-06-16,train,1,120,17,7
2277,2017-06-26,train,1,120,26,15
2277,2017-07-07,train,1,120,10,2
2277,2017-07-27,train,1,120,17,6
2277,2017-08-20,train,1,120,5,1
2277,2017-09-21,train,1,120,1,0
2277,2017-10-09,validation,1,120,2,0
2277,2017-12-15,test,1,120,4,1
228,2017-04-15,train,1,31,13,1
228,2017-06-12,train,1,49,3,0
228,2017-07-20,train,1,73,8,2
228,2017-08-05,train,1,68,1,1
228,2017-08-26,train,1,103,19,4
228,2017-09-16,train,1,120,13,2
228,2017-10-04,validation,1,120,2,1
228,2017-10-09,validation,1,120,20,7
228,2017-11-04,test,1,120,8,0
228,2017-11-09,test,1,120,6,1
228,2017-11-19,test,1,120,1,0
228,2017-11-22,test,1,120,7,4
228,2017-11-28,test,1,120,5,2
228,2017-12-07,test,1,120,11,1
228,2017-12-10,test,1,120,4,2
228,2017-12-17,test,1,120,1,1
2281,2017-04-09,train,1,64,17,7
2281,2017-05-17,train,1,94,6,1
2281,2017-06-15,train,1,120,9,4
2281,2017-06-28,train,1,120,8,2
2281,2017-07-10,train,1,120,28,17
2281,2017-07-23,train,1,120,2,2
2281,2017-08-08,train,1,120,15,9
2281,2017-08-23,train,1,120,4,1
2281,2017-09-02,train,1,120,5,3
2281,2017-09-13,train,1,120,2,2
2281,2017-09-30,train,1,120,12,7
2281,2017-10-05,validation,1,120,3,2
2281,2017-10-10,validation,1,120,3,1
2281,2017-10-11,validation,1,120,34,16
2281,2017-10-16,validation,1,120,6,5
2281,2017-10-21,validation,1,120,33,19
2281,2017-10-23,validation,1,120,5,2
2281,2017-10-25,validation,1,120,4,2
2281,2017-10-29,validation,1,120,16,7
2281,2017-11-10,test,1,120,19,14
2281,2017-11-11,test,1,120,3,2
2281,2017-11-13,test,1,120,2,1
2281,2017-11-17,test,1,120,40,23
2281,2017-11-22,test,1,120,26,8
2281,2017-11-26,test,1,120,4,3
2281,2017-11-28,test,1,120,19,16
2281,2017-12-02,test,1,120,21,7
2281,2017-12-03,test,1,120,4,2
2281,2017-12-05,test,1,120,8,0
2281,2017-12-10,test,1,120,53,23
2281,2017-12-12,test,1,120,10,0
2281,2017-12-14,test,1,120,10,4
2281,2017-12-16,test,1,120,8,2
2281,2017-12-17,test,1,120,3,1
2281,2017-12-18,test,1,120,2,1
2281,2017-12-19,test,1,120,1,0
2281,2017-12-22,test,1,120,63,25
2282,2017-04-26,train,1,45,15,3
2282,2017-05-31,train,1,61,6,3
2282,2017-06-28,train,1,74,11,1
2282,2017-07-09,train,1,91,5,3
2282,2017-08-09,train,1,90,7,4
2282,2017-08-29,train,1,99,8,4
2282,2017-09-13,train,1,105,7,0
2282,2017-10-04,validation,1,116,5,2
2282,2017-10-11,validation,1,119,10,4
2282,2017-10-20,validation,1,120,4,1
2282,2017-10-24,validation,1,116,9,2
2282,2017-10-26,validation,1,120,5,2
2282,2017-11-01,test,1,120,6,2
2282,2017-11-05,test,1,120,6,4
2282,2017-11-09,test,1,120,3,0
2282,2017-11-19,test,1,120,4,3
2282,2017-11-22,test,1,120,4,3
2282,2017-11-24,test,1,120,5,2
2282,2017-12-26,test,1,118,4,0
229,2017-04-21,train,1,47,10,1
229,2017-06-01,train,1,76,11,3
229,2017-07-03,train,1,81,16,7
229,2017-08-11,train,1,90,12,4
229,2017-09-03,train,1,113,11,3
229,2017-10-10,validation,1,105,2,1
229,2017-10-25,validation,1,100,1,0
229,2017-11-17,test,1,92,3,2
2295,2017-04-13,train,1,120,63,25
2295,2017-05-02,train,1,120,15,1
2295,2017-06-04,train,1,120,105,41
2295,2017-07-08,train,1,120,89,36
2295,2017-08-04,train,1,120,2,0
2295,2017-09-06,train,1,120,21,13
2295,2017-09-25,train,1,120,1,0
2295,2017-10-14,validation,1,120,68,18
2295,2017-11-30,test,1,120,1,0
2295,2017-12-05,test,1,120,42,9
2295,2017-12-24,test,1,120,13,2
2298,2017-04-21,train,1,120,7,3
2298,2017-05-01,train,1,120,15,7
2298,2017-06-04,train,1,120,30,10
2298,2017-07-17,train,1,120,14,7
2298,2017-08-11,train,1,120,4,1
2298,2017-09-06,train,1,120,5,1
2298,2017-09-21,train,1,120,7,2
2298,2017-10-05,validation,1,120,8,5
2298,2017-10-21,validation,1,120,9,0
2298,2017-11-05,test,1,120,7,1
2298,2017-11-16,test,1,120,6,3
2298,2017-11-18,test,1,120,7,4
2298,2017-11-22,test,1,120,2,0
2298,2017-12-09,test,1,120,10,2
2298,2017-12-14,test,1,120,10,6
2298,2017-12-15,test,1,120,10,5
2298,2017-12-19,test,1,120,66,9
2298,2017-12-26,test,1,120,2,0
2298,2017-12-29,test,1,120,7,3
2301,2017-04-08,train,1,120,30,16
2301,2017-04-14,train,1,120,2,2
2301,2017-04-24,train,1,120,6,6
2301,2017-05-07,train,1,120,37,16
2301,2017-06-02,train,1,120,6,6
2301,2017-06-16,train,1,120,1,0
2301,2017-06-20,train,1,120,1,0
2301,2017-07-05,train,1,120,9,5
2301,2017-07-15,train,1,120,18,6
2301,2017-08-24,train,1,120,3,2
2301,2017-11-19,test,1,120,4,0
2301,2017-11-21,test,1,120,33,5
2301,2017-11-22,test,1,120,5,1
2301,2017-11-30,test,1,120,2,0
2301,2017-12-09,test,1,120,2,0
2310,2017-06-01,train,1,120,7,6
2310,2017-06-18,train,1,120,3,3
2310,2017-07-04,train,1,120,28,9
2310,2017-07-24,train,1,120,10,2
2310,2017-08-28,train,1,120,5,2
2310,2017-10-03,validation,1,120,1,0
2310,2017-10-09,validation,1,120,4,1
2310,2017-10-22,validation,1,120,4,2
2310,2017-10-31,validation,1,120,9,1
2310,2017-11-05,test,1,120,7,1
2310,2017-11-06,test,1,120,6,1
2310,2017-11-08,test,1,120,9,0
2310,2017-11-10,test,1,120,3,2
2310,2017-11-12,test,1,120,7,4
2310,2017-11-16,test,1,120,6,0
2310,2017-11-22,test,1,120,6,4
2310,2017-11-23,test,1,120,10,4
2310,2017-12-03,test,1,120,2,0
2310,2017-12-06,test,1,120,3,2
2310,2017-12-08,test,1,120,3,1
2310,2017-12-19,test,1,120,6,1
2314,2017-04-19,train,1,120,6,2
2314,2017-05-09,train,1,120,25,19
2314,2017-05-25,train,1,120,2,2
2314,2017-06-23,train,1,120,30,13
2314,2017-07-16,train,1,120,29,15
2314,2017-08-18,train,1,120,26,15
2314,2017-09-11,train,1,120,27,21
2314,2017-10-11,validation,1,120,26,14
2314,2017-10-15,validation,1,120,3,2
2314,2017-10-23,validation,1,120,41,21
2314,2017-10-27,validation,1,120,12,7
2314,2017-10-31,validation,1,120,4,2
2314,2017-11-10,test,1,120,3,0
2314,2017-11-12,test,1,120,62,18
2314,2017-11-18,test,1,120,22,8
2314,2017-11-20,test,1,120,1,0
2314,2017-12-13,test,1,120,29,13
2314,2017-12-21,test,1,120,29,16
2314,2017-12-24,test,1,120,5,1
