household_id,shopping_days,receipts,sales_value,average_day_value,first_date,last_date
1769,74,90,4160.55,56.22364864864865,2017-01-01,2017-12-31
177,39,43,952.01,24.41051282051282,2017-02-04,2017-12-21
1770,132,185,3970.87,30.082348484848485,2017-01-02,2017-12-30
1771,6,6,336.57,56.095,2017-02-11,2017-12-31
1772,37,42,1047.19,28.302432432432433,2017-01-02,2017-12-03
1773,47,52,1803.73,38.37723404255319,2017-01-01,2017-12-12
1774,31,33,2433.12,78.48774193548387,2017-01-12,2017-12-31
1775,109,137,6385.9400000000005,58.58660550458716,2017-01-04,2017-12-17
1776,71,73,1351.44,19.0343661971831,2017-01-01,2017-12-30
1777,47,49,790.72,16.823829787234043,2017-01-01,2017-12-28
1778,120,153,5395.3,44.96083333333333,2017-01-04,2017-12-27
1779,55,62,2392.39,43.498,2017-01-06,2017-12-21
178,69,79,1346.69,19.517246376811595,2017-03-30,2017-12-31
1780,9,10,275.03000000000003,30.55888888888889,2017-01-08,2017-11-19
1781,50,53,1705.42,34.1084,2017-01-03,2017-12-11
1782,18,22,1023.58,56.86555555555556,2017-01-28,2017-12-23
1783,40,46,2480.18,62.00449999999999,2017-01-05,2017-12-31
1784,21,21,1032.47,49.165238095238095,2017-01-01,2017-12-30
1785,46,47,1107.86,24.08391304347826,2017-02-25,2017-12-28
1786,23,27,233.53,10.153478260869566,2017-03-25,2017-12-31
1787,31,37,596.27,19.234516129032258,2017-01-11,2017-10-18
1788,95,103,5846.5,61.54210526315789,2017-01-02,2017-12-28
1789,8,8,150.08,18.76,2017-05-21,2017-12-22
179,20,21,344.99,17.2495,2017-01-04,2017-08-26
1790,29,29,1386.23,47.801034482758624,2017-01-17,2017-12-21
1791,74,82,1894.39,25.599864864864866,2017-01-01,2017-12-29
1792,23,27,586.45,25.497826086956525,2017-11-02,2017-12-27
1793,26,30,1189.09,45.73423076923076,2017-01-03,2017-11-02
1794,42,43,2070.91,49.307380952380946,2017-01-04,2017-12-31
1795,305,693,5890.54,19.313245901639345,2017-01-01,2017-12-31
1796,31,37,1513.12,48.810322580645156,2017-01-31,2017-12-29
1797,58,61,2893.81,49.89327586206896,2017-01-15,2017-12-29
1798,22,25,1528.29,69.46772727272727,2017-01-19,2017-11-27
1799,31,32,276.84,8.93032258064516,2017-01-18,2017-11-07
18,80,98,4094.36,51.179500000000004,2017-01-05,2017-12-31
180,30,35,919.91,30.663666666666664,2017-01-05,2017-12-31
1800,45,50,2274.1,50.535555555555554,2017-01-12,2017-12-23
1801,29,32,353.63,12.194137931034483,2017-01-10,2017-12-18
1802,29,30,3189.53,109.98379310344828,2017-01-21,2017-12-12
1803,106,111,6821.14,64.35037735849058,2017-01-05,2017-12-29
1804,143,179,5956.56,41.654265734265735,2017-01-03,2017-12-28
1805,28,28,291.64,10.415714285714285,2017-01-13,2017-12-31
1806,70,76,2263.43,32.334714285714284,2017-01-08,2017-12-28
1807,114,129,4894.85,42.93728070175439,2017-01-03,2017-12-20
1808,43,49,1206.63,28.061162790697676,2017-01-12,2017-12-15
1809,34,35,955.28,28.09647058823529,2017-01-08,2017-12-21
181,10,14,652.96,65.296,2017-05-17,2017-11-04
1810,119,146,2268.17,19.060252100840337,2017-01-02,2017-12-24
1811,9,10,506.48,56.275555555555556,2017-02-11,2017-12-22
1812,65,69,1454.29,22.373692307692306,2017-01-02,2017-12-30
1813,2,2,200.26,100.13,2017-11-08,2017-11-15
1814,30,30,2123.42,70.78066666666668,2017-01-05,2017-12-13
1815,55,72,3465.51,63.00927272727273,2017-01-11,2017-12-30
1816,81,95,1903.3700000000001,23.498395061728395,2017-01-03,2017-12-29
1817,28,28,711.01,25.393214285714286,2017-03-10,2017-12-24
1818,12,14,111.35,9.279166666666667,2017-09-24,2017-12-31
1819,37,39,1080.91,29.213783783783786,2017-01-09,2017-12-23
182,24,26,836.12,34.83833333333333,2017-02-05,2017-12-07
1820,58,63,3712.4,64.00689655172414,2017-01-03,2017-12-23
1821,90,105,3952.2400000000002,43.91377777777778,2017-01-07,2017-12-30
1822,79,99,1488.58,18.84278481012658,2017-01-03,2017-12-14
1823,162,240,7598.62,46.90506172839506,2017-01-08,2017-12-30
1824,76,83,1679.95,22.104605263157897,2017-01-06,2017-12-16
1825,22,25,939.35,42.69772727272727,2017-01-02,2017-11-05
1826,57,61,831.88,14.59438596491228,2017-01-04,2017-12-28
1827,28,32,533.65,19.05892857142857,2017-05-01,2017-12-26
1828,11,12,755.76,68.70545454545454,2017-01-30,2017-10-13
1829,154,192,3943.1,25.604545454545455,2017-01-03,2017-12-22
183,60,69,763.52,12.725333333333333,2017-01-01,2017-12-31
1831,91,105,3588.66,39.43582417582417,2017-01-01,2017-12-31
1832,29,29,470.42,16.22137931034483,2017-02-25,2017-12-19
1833,50,54,1521.46,30.4292,2017-01-11,2017-12-31
1834,72,85,2249.41,31.241805555555555,2017-01-03,2017-12-19
1835,146,179,6181.4,42.33835616438356,2017-01-04,2017-12-30
1836,37,41,1281.1200000000001,34.62486486486487,2017-01-03,2017-12-09
1837,101,129,5661.66,56.05603960396039,2017-01-02,2017-12-30
1838,17,18,646.2,38.01176470588236,2017-01-25,2017-11-19
1839,63,67,1196.49,18.991904761904763,2017-01-08,2017-12-29
184,122,165,4715.76,38.65377049180328,2017-01-04,2017-12-31
1840,29,36,332.22,11.455862068965518,2017-04-02,2017-09-29
1841,20,20,1524.1100000000001,76.2055,2017-01-13,2017-12-28
1842,7,7,188.35,26.907142857142855,2017-02-19,2017-10-29
1843,22,24,417.61,18.98227272727273,2017-03-21,2017-12-14
1844,49,49,859.6,17.542857142857144,2017-01-04,2017-12-05
1845,73,78,5617.53,76.95246575342465,2017-01-05,2017-12-31
1846,16,17,595.0,37.1875,2017-01-08,2017-12-31
1847,58,65,1658.3600000000001,28.59241379310345,2017-01-05,2017-12-28
1848,50,53,5639.96,112.7992,2017-01-05,2017-12-30
1849,85,96,1373.84,16.162823529411764,2017-01-07,2017-12-19
185,33,39,1138.51,34.50030303030303,2017-02-21,2017-12-31
1850,121,140,4163.84,34.411900826446285,2017-01-07,2017-12-31
1851,21,23,811.53,38.644285714285715,2017-02-13,2017-12-21
1852,91,128,4165.39,45.77351648351649,2017-01-01,2017-12-30
1853,17,22,152.88,8.992941176470588,2017-01-16,2017-12-02
1854,104,124,3728.2200000000003,35.84826923076923,2017-01-07,2017-12-27
1855,7,7,177.98,25.425714285714285,2017-03-30,2017-12-12
1856,181,251,2637.15,14.56988950276243,2017-01-01,2017-12-31
1857,46,59,1450.21,31.526304347826088,2017-01-13,2017-12-27
1858,40,41,1901.53,47.53825,2017-01-04,2017-12-21
1859,14,14,743.4300000000001,53.10214285714286,2017-01-06,2017-11-11
186,1,1,38.410000000000004,38.410000000000004,2017-04-15,2017-04-15
1860,27,27,257.68,9.543703703703704,2017-05-19,2017-12-11
1861,61,76,1078.15,17.67459016393443,2017-01-02,2017-12-21
1862,52,70,1126.16,21.65692307692308,2017-01-09,2017-12-24
1863,1,1,5.99,5.99,2017-07-04,2017-07-04
1864,83,97,9922.95,119.55361445783133,2017-01-02,2017-12-16
1865,84,84,3255.31,38.75369047619048,2017-01-05,2017-12-31
1866,8,8,90.98,11.3725,2017-06-30,2017-12-30
1867,9,9,327.45,36.38333333333333,2017-05-13,2017-12-31
1868,11,14,271.99,24.726363636363637,2017-01-22,2017-12-24
1869,62,67,1957.3,31.56935483870968,2017-01-01,2017-12-30
187,18,19,204.63,11.368333333333332,2017-01-08,2017-12-12
1870,22,22,194.16,8.825454545454546,2017-03-11,2017-12-24
1871,8,9,159.5,19.9375,2017-01-18,2017-12-11
1872,77,93,2303.59,29.91675324675325,2017-01-02,2017-12-31
1873,93,150,3518.97,37.83838709677419,2017-01-01,2017-12-30
1874,15,15,306.06,20.404,2017-03-16,2017-12-20
1875,26,31,629.66,24.217692307692307,2017-01-07,2017-12-30
1877,30,34,1149.1,38.30333333333333,2017-01-06,2017-12-31
1878,7,8,154.74,22.10571428571429,2017-01-10,2017-09-23
1879,148,165,3132.47,21.165337837837836,2017-01-04,2017-12-30
188,16,18,1086.11,67.881875,2017-01-01,2017-12-03
1880,8,9,146.27,18.28375,2017-03-12,2017-12-26
1881,68,81,1764.26,25.945,2017-01-02,2017-12-19
1882,6,6,38.89,6.4816666666666665,2017-01-02,2017-12-08
1883,49,63,1636.81,33.40428571428571,2017-01-01,2017-12-21
1884,24,25,503.08,20.961666666666666,2017-04-02,2017-12-27
1885,9,10,194.9,21.655555555555555,2017-04-11,2017-12-19
1886,3,3,131.6,43.86666666666667,2017-02-06,2017-04-23
1887,65,67,658.98,10.138153846153847,2017-01-23,2017-12-17
1888,1,1,14.97,14.97,2017-08-27,2017-08-27
1889,15,16,809.49,53.966,2017-01-11,2017-12-19
189,26,26,544.86,20.956153846153846,2017-01-21,2017-12-22
1890,29,30,1008.77,34.785172413793106,2017-03-14,2017-12-29
1891,20,21,790.15,39.5075,2017-01-16,2017-12-24
1892,120,180,3526.1,29.384166666666665,2017-01-01,2017-12-20
1893,8,8,208.95,26.11875,2017-03-07,2017-12-02
1894,31,32,1933.1200000000001,62.358709677419355,2017-01-28,2017-12-30
1895,16,19,279.08,17.4425,2017-01-04,2017-12-27
1896,63,70,2170.23,34.44809523809524,2017-01-01,2017-12-29
1898,11,15,152.55,13.868181818181819,2017-01-05,2017-11-24
1899,38,39,6809.31,179.19236842105263,2017-01-01,2017-12-31
19,191,298,7739.37,40.52026178010471,2017-01-06,2017-12-31
190,12,15,383.58,31.965,2017-02-12,2017-11-07
1900,32,33,5064.9800000000005,158.28062500000001,2017-03-28,2017-12-22
1901,165,438,5750.4,34.85090909090909,2017-01-01,2017-12-31
1902,8,9,634.28,79.285,2017-02-03,2017-12-20
1903,23,26,699.5,30.41304347826087,2017-01-03,2017-12-01
1904,12,12,119.53999999999999,9.961666666666666,2017-01-13,2017-12-21
1905,42,44,728.57,17.346904761904764,2017-01-02,2017-12-31
1906,81,91,4766.91,58.85074074074074,2017-01-03,2017-12-31
1907,136,200,4757.06,34.97838235294118,2017-01-01,2017-12-31
1908,22,22,416.84000000000003,18.94727272727273,2017-05-30,2017-10-31
1909,14,15,416.37,29.740714285714287,2017-01-07,2017-12-31
191,14,17,309.12,22.080000000000002,2017-04-05,2017-12-20
1910,11,12,273.75,24.886363636363637,2017-01-01,2017-11-26
1911,72,78,1117.86,15.525833333333331,2017-01-12,2017-12-31
1912,39,41,1113.28,28.545641025641025,2017-01-02,2017-12-30
1913,21,25,530.69,25.270952380952384,2017-01-08,2017-11-02
1914,71,82,1828.07,25.747464788732394,2017-01-01,2017-12-30
1915,8,9,204.85,25.60625,2017-01-28,2017-08-26
1916,75,89,1497.77,19.970266666666667,2017-01-12,2017-12-17
1917,127,138,3208.67,25.26511811023622,2017-01-07,2017-12-30
1918,17,18,837.57,49.26882352941177,2017-01-04,2017-12-30
1919,41,55,2470.73,60.261707317073174,2017-01-06,2017-12-29
192,49,51,1915.55,39.09285714285714,2017-01-04,2017-12-22
1920,52,52,1021.51,19.644423076923076,2017-01-07,2017-12-30
1921,62,68,945.54,15.250645161290322,2017-03-22,2017-12-29
1922,56,59,1934.64,34.54714285714286,2017-01-05,2017-12-26
1923,87,103,2987.23,34.33597701149425,2017-01-07,2017-12-27
1924,122,140,4010.53,32.87319672131148,2017-01-01,2017-12-24
1925,42,47,1021.71,24.326428571428572,2017-01-05,2017-12-13
1926,37,43,1290.04,34.865945945945946,2017-01-04,2017-12-20
1927,46,68,3300.87,71.75804347826087,2017-01-03,2017-12-23
1928,57,59,1167.7,20.485964912280703,2017-01-04,2017-12-27
1929,27,29,2120.57,78.53962962962963,2017-01-07,2017-12-23
193,51,74,2955.06,57.942352941176466,2017-01-12,2017-12-26
1930,61,66,1249.96,20.491147540983608,2017-01-04,2017-12-30
1931,55,61,1489.33,27.07872727272727,2017-01-07,2017-12-22
1932,50,56,2096.15,41.923,2017-01-23,2017-12-20
1933,39,49,1272.97,32.64025641025641,2017-01-12,2017-12-28
1934,3,3,68.14,22.713333333333335,2017-05-17,2017-09-22
1935,91,110,8209.23,90.21131868131867,2017-01-14,2017-12-30
1936,127,283,2952.81,23.250472440944883,2017-01-01,2017-12-23
1937,76,89,3609.46,47.4928947368421,2017-01-14,2017-12-30
1938,13,13,496.07,38.15923076923077,2017-02-14,2017-12-29
1939,41,43,1925.96,46.974634146341465,2017-01-16,2017-12-18
194,25,26,729.78,29.1912,2017-01-11,2017-12-28
1940,29,31,1007.91,34.75551724137931,2017-01-25,2017-12-21
1941,74,84,400.63,5.4139189189189185,2017-01-01,2017-12-21
1942,73,82,1837.82,25.175616438356162,2017-02-20,2017-12-21
1943,82,94,2485.12,30.306341463414633,2017-01-05,2017-12-29
1944,88,99,6167.67,70.0871590909091,2017-01-02,2017-12-24
1945,13,14,663.8000000000001,51.06153846153847,2017-01-09,2017-11-22
1946,29,30,2577.7400000000002,88.88758620689656,2017-01-06,2017-12-23
1947,59,63,5330.31,90.3442372881356,2017-01-01,2017-12-31
1948,64,66,1189.75,18.58984375,2017-01-12,2017-12-31
1949,36,41,1427.68,39.65777777777778,2017-02-16,2017-12-17
195,27,35,1869.54,69.24222222222222,2017-01-02,2017-12-06
1950,17,17,580.98,34.17529411764706,2017-07-08,2017-12-01
1951,4,5,158.25,39.5625,2017-01-03,2017-11-14
1952,11,11,279.64,25.421818181818182,2017-01-26,2017-12-20
1953,60,73,2112.7000000000003,35.21166666666667,2017-01-02,2017-12-28
1954,82,93,1309.67,15.97158536585366,2017-01-14,2017-12-26
1955,64,90,4384.91,68.51421875,2017-01-09,2017-12-16
1956,28,30,1052.88,37.60285714285715,2017-01-15,2017-12-29
1957,25,26,1387.17,55.4868,2017-01-16,2017-12-10
1958,21,22,497.26,23.67904761904762,2017-01-18,2017-12-06
1959,56,67,3510.69,62.690892857142856,2017-04-03,2017-11-02
196,93,110,3062.46,32.92967741935484,2017-01-03,2017-12-31
1960,39,53,1575.53,40.39820512820513,2017-01-08,2017-12-22
1961,36,41,646.21,17.950277777777778,2017-01-05,2017-12-28
1962,73,86,2297.34,31.47041095890411,2017-01-06,2017-12-28
1963,22,22,1032.35,46.925,2017-01-05,2017-11-12
1964,38,39,1251.99,32.947105263157894,2017-01-06,2017-12-29
1965,92,102,2602.36,28.286521739130436,2017-01-07,2017-12-30
1966,81,87,3503.07,43.24777777777778,2017-01-07,2017-12-30
1967,44,49,1233.22,28.027727272727272,2017-02-03,2017-12-29
1968,46,54,1392.24,30.26608695652174,2017-01-04,2017-12-30
1969,126,143,1480.83,11.752619047619048,2017-01-02,2017-12-29
197,36,38,1499.25,41.645833333333336,2017-01-04,2017-12-16
1970,39,45,857.25,21.98076923076923,2017-02-03,2017-12-31
1971,54,60,1353.53,25.06537037037037,2017-01-02,2017-12-22
1972,48,62,1035.15,21.565625,2017-01-03,2017-12-19
1973,13,14,218.14000000000001,16.78,2017-01-02,2017-10-29
1974,79,89,2479.43,31.38518987341772,2017-01-01,2017-08-14
1975,159,217,10843.51,68.19817610062893,2017-01-05,2017-12-31
1976,74,93,1759.47,23.776621621621622,2017-01-04,2017-12-22
1977,22,25,340.29,15.467727272727274,2017-01-19,2017-12-22
1978,36,39,684.29,19.008055555555554,2017-01-05,2017-12-07
1979,50,53,499.54,9.9908,2017-01-04,2017-12-30
198,123,242,4611.53,37.49211382113821,2017-01-01,2017-12-30
1980,30,33,2627.23,87.57433333333333,2017-01-15,2017-12-30
1981,51,52,665.24,13.043921568627452,2017-01-10,2017-12-31
1982,78,89,2338.25,29.977564102564102,2017-01-01,2017-12-22
1983,13,13,543.66,41.82,2017-01-19,2017-11-18
1984,3,3,38.94,12.979999999999999,2017-11-25,2017-12-27
1985,79,90,5455.84,69.06126582278482,2017-01-01,2017-12-31
1986,7,7,93.74,13.391428571428571,2017-03-05,2017-12-19
1987,46,49,1499.55,32.59891304347826,2017-01-17,2017-12-20
1988,74,115,4709.58,63.64297297297297,2017-01-05,2017-12-28
1989,84,96,1845.33,21.968214285714286,2017-01-04,2017-12-18
199,23,25,270.76,11.772173913043478,2017-01-23,2017-12-09
1990,69,78,2928.51,42.44217391304348,2017-01-06,2017-12-31
1991,24,26,169.62,7.0675,2017-01-24,2017-12-14
1992,21,21,335.57,15.979523809523808,2017-01-04,2017-12-09
1993,40,46,696.67,17.41675,2017-01-01,2017-12-31
1994,21,21,578.21,27.533809523809527,2017-01-20,2017-12-22
1995,85,92,9067.69,106.67870588235294,2017-01-03,2017-12-23
1996,64,73,1523.7,23.8078125,2017-01-09,2017-12-30
1997,34,39,2600.84,76.49529411764706,2017-01-13,2017-12-30
1998,154,171,1442.39,9.366168831168832,2017-01-02,2017-12-30
1999,24,24,237.89000000000001,9.912083333333333,2017-03-31,2017-12-27
2,20,20,1024.12,51.205999999999996,2017-01-07,2017-12-04
20,215,289,5525.9800000000005,25.70223255813954,2017-01-01,2017-12-30
200,43,62,802.5,18.662790697674417,2017-07-15,2017-12-21
2000,30,32,313.25,10.441666666666666,2017-01-12,2017-12-19
2001,7,7,297.55,42.50714285714286,2017-01-17,2017-12-20
2002,26,28,1242.69,47.79576923076923,2017-03-25,2017-12-21
2003,23,24,1138.7,49.50869565217391,2017-02-28,2017-12-18
2004,129,147,5923.67,45.91992248062016,2017-01-01,2017-12-31
2005,36,38,981.58,27.266111111111112,2017-01-08,2017-12-31
2006,43,48,2011.47,46.77837209302326,2017-01-01,2017-12-24
2007,98,117,5326.44,54.35142857142857,2017-01-02,2017-12-31
2008,42,45,1476.03,35.14357142857143,2017-01-16,2017-12-30
2009,2,2,20.48,10.24,2017-01-24,2017-02-01
201,31,34,1130.08,36.454193548387096,2017-01-01,2017-12-30
2010,2,2,27.259999999999998,13.629999999999999,2017-11-28,2017-12-17
2011,63,65,932.99,14.80936507936508,2017-01-02,2017-12-29
2012,139,183,5366.04,38.60460431654676,2017-01-02,2017-12-30
2013,48,58,459.22,9.567083333333334,2017-01-02,2017-11-28
2014,15,15,599.69,39.97933333333334,2017-01-07,2017-12-18
2015,70,75,3774.7400000000002,53.92485714285715,2017-01-02,2017-12-30
2016,42,49,893.64,21.277142857142856,2017-01-05,2017-12-31
2017,95,108,4839.5199999999995,50.94231578947368,2017-01-02,2017-12-30
2018,86,107,2546.7,29.612790697674416,2017-01-03,2017-12-30
2019,180,225,10013.96,55.633111111111106,2017-01-06,2017-12-30
202,13,15,223.48000000000002,17.19076923076923,2017-01-18,2017-11-13
2020,129,153,5694.22,44.14124031007752,2017-01-03,2017-12-31
2021,34,36,659.7,19.40294117647059,2017-01-10,2017-12-26
2022,52,53,4906.66,94.35884615384614,2017-01-04,2017-12-31
2023,63,76,1327.06,21.064444444444444,2017-01-05,2017-12-30
2024,45,49,2605.7799999999997,57.90622222222222,2017-01-04,2017-12-30
2025,13,14,501.34,38.56461538461538,2017-01-06,2017-12-26
2026,11,12,876.25,79.6590909090909,2017-01-24,2017-12-29
2027,69,84,1259.47,18.2531884057971,2017-01-02,2017-11-19
2028,45,49,901.07,20.023777777777777,2017-01-11,2017-12-26
2029,31,32,1234.31,39.81645161290322,2017-04-03,2017-12-18
203,18,24,594.02,33.00111111111111,2017-01-09,2017-12-04
2030,57,62,1673.76,29.36421052631579,2017-01-02,2017-12-31
2031,4,4,30.59,7.6475,2017-01-19,2017-03-06
2032,24,24,464.12,19.338333333333335,2017-01-02,2017-12-31
2033,66,80,1764.71,26.738030303030303,2017-01-03,2017-11-24
2034,83,97,2306.17,27.785180722891567,2017-01-04,2017-12-29
2035,24,31,452.47,18.85291666666667,2017-01-03,2017-12-24
2036,29,30,2655.69,91.57551724137932,2017-02-13,2017-12-26
2037,37,38,643.35,17.38783783783784,2017-01-05,2017-12-27
2038,31,32,874.79,28.219032258064516,2017-03-30,2017-12-27
204,22,23,236.67,10.757727272727273,2017-01-04,2017-12-20
2040,116,197,1417.49,12.219741379310346,2017-01-01,2017-12-24
2041,87,108,4766.68,54.78942528735632,2017-01-03,2017-12-30
2042,15,17,2965.05,197.67000000000002,2017-01-09,2017-12-19
2043,38,41,1050.52,27.645263157894735,2017-01-01,2017-12-24
2044,19,20,436.59,22.978421052631578,2017-01-08,2017-12-31
2045,9,9,220.05,24.450000000000003,2017-01-12,2017-11-09
2046,20,22,227.89000000000001,11.3945,2017-01-22,2017-12-09
2047,60,85,2908.35,48.4725,2017-01-03,2017-12-19
2048,16,32,1151.27,71.954375,2017-01-16,2017-12-22
2049,22,24,285.38,12.97181818181818,2017-01-08,2017-12-22
205,59,77,2643.4700000000003,44.80457627118645,2017-02-18,2017-12-31
2050,69,76,2420.42,35.07855072463768,2017-01-04,2017-12-30
2051,24,28,336.59,14.024583333333332,2017-01-01,2017-06-27
2052,4,4,82.95,20.7375,2017-07-09,2017-11-03
2053,91,105,2073.58,22.786593406593404,2017-01-10,2017-12-28
2054,11,12,100.03,9.093636363636364,2017-01-22,2017-10-25
2055,100,106,1737.1100000000001,17.371100000000002,2017-01-14,2017-12-31
2056,42,62,1515.04,36.07238095238095,2017-01-04,2017-12-31
2057,64,78,1986.71,31.04234375,2017-01-09,2017-12-29
2058,77,85,2981.3,38.71818181818182,2017-01-08,2017-12-29
2059,21,22,1042.25,49.63095238095238,2017-01-04,2017-10-27
2060,22,23,444.89,20.222272727272728,2017-01-03,2017-12-22
2061,8,8,96.73,12.09125,2017-01-20,2017-12-27
2062,66,75,1776.44,26.915757575757578,2017-01-02,2017-12-30
2063,35,36,1200.35,34.29571428571428,2017-01-03,2017-12-01
2064,153,185,3961.43,25.89169934640523,2017-01-03,2017-12-30
2065,52,54,2279.75,43.84134615384615,2017-01-01,2017-12-31
2066,53,65,986.34,18.610188679245283,2017-01-03,2017-10-19
2068,66,70,1589.14,24.077878787878788,2017-01-09,2017-12-31
2069,38,49,910.15,23.951315789473682,2017-01-14,2017-12-23
207,12,13,596.49,49.7075,2017-01-06,2017-12-20
2070,230,404,5358.67,23.298565217391303,2017-01-02,2017-12-31
2071,122,167,1367.34,11.207704918032785,2017-01-01,2017-12-24
2073,14,14,470.55,33.61071428571429,2017-01-03,2017-10-26
2074,17,18,303.7,17.86470588235294,2017-01-01,2017-12-27
2075,83,119,3387.61,40.814578313253016,2017-01-18,2017-12-29
2076,100,120,3849.77,38.4977,2017-01-01,2017-12-30
2077,38,45,810.87,21.338684210526317,2017-01-04,2017-12-10
2078,16,18,364.84,22.8025,2017-01-04,2017-12-27
2079,45,54,2242.91,49.84244444444444,2017-01-01,2017-12-08
208,66,72,2362.81,35.80015151515151,2017-01-05,2017-12-29
2080,25,28,2263.63,90.54520000000001,2017-01-07,2017-12-26
2081,11,11,352.4,32.03636363636363,2017-01-13,2017-10-28
2082,90,108,2795.15,31.057222222222222,2017-01-02,2017-12-31
2083,167,204,4257.4800000000005,25.493892215568867,2017-01-01,2017-12-31
2084,69,85,2078.56,30.12405797101449,2017-01-01,2017-12-31
2085,157,225,8394.74,53.46968152866242,2017-01-04,2017-12-28
2086,215,337,3853.92,17.92520930232558,2017-01-01,2017-12-31
2087,114,130,4575.4400000000005,40.135438596491234,2017-01-05,2017-12-31
2088,61,65,3107.87,50.94868852459016,2017-01-06,2017-12-27
2089,20,20,84.49,4.2245,2017-01-01,2017-12-08
209,89,127,4577.96,51.43775280898876,2017-01-07,2017-12-28
2090,24,24,607.37,25.307083333333335,2017-01-15,2017-12-30
2091,8,8,446.39,55.79875,2017-01-31,2017-10-22
2092,44,56,790.75,17.97159090909091,2017-01-04,2017-10-02
2093,10,10,351.11,35.111000000000004,2017-01-24,2017-11-23
2094,43,43,1640.26,38.145581395348835,2017-01-29,2017-12-31
2095,60,98,2285.11,38.085166666666666,2017-01-01,2017-12-01
2096,12,12,918.38,76.53166666666667,2017-01-21,2017-11-03
2097,95,111,4923.62,51.82757894736842,2017-01-01,2017-12-27
2098,12,12,664.34,55.36166666666667,2017-01-11,2017-12-14
2099,34,38,481.26,14.15470588235294,2017-03-05,2017-12-18
21,15,18,645.09,43.006,2017-02-27,2017-11-16
210,82,95,2428.41,29.614756097560974,2017-01-02,2017-12-31
2100,43,53,2227.72,51.80744186046511,2017-01-07,2017-12-30
2101,5,5,218.4,43.68,2017-10-11,2017-12-16
2102,62,62,2317.73,37.38274193548387,2017-01-16,2017-12-30
2103,9,9,122.93,13.658888888888889,2017-02-13,2017-10-05
2104,18,25,402.32,22.35111111111111,2017-03-23,2017-12-11
2105,6,7,142.76,23.793333333333333,2017-01-01,2017-08-29
2106,10,10,384.85,38.485,2017-01-20,2017-07-27
2107,54,55,2339.4,43.32222222222222,2017-01-04,2017-12-09
2108,74,81,1308.58,17.683513513513514,2017-01-09,2017-12-30
2109,76,84,1705.07,22.435131578947367,2017-01-07,2017-12-27
211,55,58,937.29,17.041636363636364,2017-01-27,2017-12-29
2110,96,102,5908.09,61.54260416666667,2017-01-04,2017-12-30
2111,58,61,1417.24,24.435172413793104,2017-01-04,2017-12-31
2112,65,82,3182.09,48.95523076923077,2017-01-06,2017-12-17
2113,41,42,1080.66,26.357560975609758,2017-01-29,2017-12-03
2114,72,78,1679.75,23.32986111111111,2017-01-09,2017-12-28
2115,136,183,8348.09,61.38301470588235,2017-01-02,2017-12-31
2116,98,116,6272.13,64.00132653061225,2017-01-01,2017-12-30
2117,37,38,646.75,17.47972972972973,2017-01-04,2017-12-27
2118,17,17,762.89,44.875882352941176,2017-01-10,2017-11-04
2119,27,31,1641.91,60.811481481481486,2017-01-07,2017-12-30
212,59,63,1683.43,28.53271186440678,2017-01-07,2017-12-27
2120,35,47,1305.56,37.30171428571428,2017-01-01,2017-12-18
2121,74,86,3162.82,42.740810810810814,2017-01-05,2017-12-23
2122,5,5,138.58,27.716,2017-08-16,2017-12-16
2123,41,41,3047.17,74.32121951219513,2017-01-04,2017-12-29
2124,110,126,4429.78,40.27072727272727,2017-01-02,2017-12-31
2125,77,92,3840.57,49.87753246753247,2017-04-07,2017-12-31
2126,72,81,2715.13,37.71013888888889,2017-01-15,2017-12-24
2127,18,20,1210.02,67.22333333333333,2017-02-10,2017-12-24
2128,16,19,186.73,11.670625,2017-02-12,2017-08-17
2129,86,99,4497.44,52.29581395348837,2017-01-04,2017-12-26
213,3,3,294.56,98.18666666666667,2017-01-08,2017-08-26
2130,55,66,4322.34,78.58800000000001,2017-01-01,2017-12-19
2131,55,68,2305.3,41.91454545454546,2017-01-01,2017-12-28
2132,22,26,409.09000000000003,18.595000000000002,2017-02-17,2017-12-31
2133,80,88,4313.13,53.914125,2017-01-02,2017-12-30
2134,41,49,5375.400000000001,131.10731707317075,2017-01-06,2017-12-29
2135,24,26,437.77,18.240416666666665,2017-01-08,2017-11-24
2136,11,11,883.74,80.34,2017-01-07,2017-12-30
2137,109,125,2051.86,18.82440366972477,2017-01-02,2017-12-31
2138,37,39,1107.57,29.934324324324322,2017-01-04,2017-12-15
2139,163,262,3762.29,23.08153374233129,2017-01-02,2017-12-30
214,54,55,1766.72,32.71703703703704,2017-01-01,2017-12-31
2140,45,49,1515.1100000000001,33.669111111111114,2017-03-22,2017-12-27
2141,47,50,2808.65,59.75851063829787,2017-01-03,2017-12-23
2142,49,54,4226.5,86.25510204081633,2017-01-01,2017-12-29
2143,3,4,183.83,61.27666666666667,2017-05-03,2017-11-22
2144,40,43,2103.65,52.59125,2017-01-14,2017-12-24
2145,19,21,574.99,30.262631578947367,2017-01-05,2017-11-03
2146,19,20,825.74,43.46,2017-01-02,2017-11-21
2147,48,54,3716.12,77.41916666666667,2017-01-06,2017-12-30
2148,61,62,1553.1,25.460655737704915,2017-01-03,2017-12-20
2149,63,79,2817.52,44.72253968253968,2017-01-10,2017-12-31
215,80,91,1036.64,12.958000000000002,2017-01-07,2017-12-29
2150,1,1,17.2,17.2,2017-11-03,2017-11-03
